"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",20191231,20181231,20171231
concept_id,label_ko,label_en,class0,class1,class2,class3,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
dart_PostemploymentBenefitObligations,순확정급여부채,Post-employment benefit obligations,재무상태표 [abstract],부채 [abstract],비유동부채,순확정급여부채,2054883788.0,2691963837.0,2312221075.0
ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,Other non-current financial liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,기타금융부채,288454823.0,38427229.0,15780000.0
ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,120347320450.0,130497952386.0,126282954449.0
ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,Equity attributable to owners of parent,재무상태표 [abstract],자본 [abstract],지배기업의 소유주에게 귀속되는 자본,,121978475715.0,126667825948.0,122194683334.0
ifrs-full_IssuedCapital,자본금,Issued capital,재무상태표 [abstract],자본 [abstract],지배기업의 소유주에게 귀속되는 자본,자본금,6707959500.0,6707959500.0,6707959500.0
dart_OtherCapitalAdjustments,기타불입자본,Other capital adjustments,재무상태표 [abstract],자본 [abstract],지배기업의 소유주에게 귀속되는 자본,기타불입자본,67417953140.0,67417953140.0,67417953140.0
entity00625942_udf_BS_2020318181045543_EquityAttributableToOwnersOfParent,자본조정,capital adjustment,재무상태표 [abstract],자본 [abstract],지배기업의 소유주에게 귀속되는 자본,자본조정,-1023574670.0,,
ifrs-full_RetainedEarnings,이익잉여금,Retained earnings,재무상태표 [abstract],자본 [abstract],지배기업의 소유주에게 귀속되는 자본,이익잉여금,48954111465.0,52619912528.0,48066594953.0
dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,Elements of other stockholder's equity,재무상태표 [abstract],자본 [abstract],지배기업의 소유주에게 귀속되는 자본,기타자본구성요소,-77973720.0,-77999220.0,2175741.0
ifrs-full_NoncontrollingInterests,비지배지분,Non-controlling interests,재무상태표 [abstract],자본 [abstract],비지배지분,,0.0,,
ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,121978475715.0,126667825948.0,122194683334.0
ifrs-full_EquityAndLiabilities,자본과부채총계,Total equity and liabilities,재무상태표 [abstract],자본과부채총계,,,242325796165.0,257165778334.0,248477637783.0
